query	no	title	link	description	total_text
전주여행	145	 전주 로 혼자  여행 갈 생각인데	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=9011404&docId=478846393&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 수 있으며 조식으로는 우유와 켈로그가 준비되어 있어요 다만 전주 한옥마을과 도보로 멀다는 점이 단점이에요 이외에도 다양한 게스트하우스가 있으니 취향에 맞게 선택하시어 편안하고 즐거운 전주 여행 이 되시길 바라요 	 전주 로 혼자  여행 갈 생각인데  수 있으며 조식으로는 우유와 켈로그가 준비되어 있어요 다만 전주 한옥마을과 도보로 멀다는 점이 단점이에요 이외에도 다양한 게스트하우스가 있으니 취향에 맞게 선택하시어 편안하고 즐거운 전주 여행 이 되시길 바라요 
전주여행	146	 전주 여행 루트 질문드립니다^^	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=306199235&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 해산물 외에도 많은 음식이 나오고 혹시나 사장님께 해산물들어간거 말고 다른걸로좀 대체해주실수있냐고 여쭤보면 1 2가지는 대체해주실수도있으세요 전주여행 코스 전주맛집 자세한 정보는 https blog naver com sjh920519 	 전주 여행 루트 질문드립니다^^  해산물 외에도 많은 음식이 나오고 혹시나 사장님께 해산물들어간거 말고 다른걸로좀 대체해주실수있냐고 여쭤보면 1 2가지는 대체해주실수도있으세요 전주여행 코스 전주맛집 자세한 정보는 https blog naver com sjh920519 
전주여행	147	뚜벅이  전주 여행  스케줄부탁이요~	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=1213050212&docId=175322394&qb=7KCE7KO87Jes7ZaJ&enc=utf8	칠월에 아이와 함께 전주여행 을 하려고 합니다 헌데 전주를 가본적이 없어서 지도도 다운받아보고 했는데도 도통 감이 안와서요 먹거리도 많고 볼거리도 많은데 딸랑 1박2일 코스로 가는거라서요 전주에는 토요일 4시도착이고요 	뚜벅이  전주 여행  스케줄부탁이요~ 칠월에 아이와 함께 전주여행 을 하려고 합니다 헌데 전주를 가본적이 없어서 지도도 다운받아보고 했는데도 도통 감이 안와서요 먹거리도 많고 볼거리도 많은데 딸랑 1박2일 코스로 가는거라서요 전주에는 토요일 4시도착이고요 
전주여행	148	완도에서  전주 여행  왕복 교통코스	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=412316546&qb=7KCE7KO87Jes7ZaJ&enc=utf8	10월쯤에 완도에서 전주 로 여행 다녀오려고 하는데요 완도 전주 전주 완도 이렇게 갈때랑 올 때 교통 코스 추천해주세요 버스도 좋고 KTX도 좋아요 2박3일이라 시간도 넉넉히 잡아도 좋을 것 같아요 추천 부탁드립니다 기차로는 	완도에서  전주 여행  왕복 교통코스 10월쯤에 완도에서 전주 로 여행 다녀오려고 하는데요 완도 전주 전주 완도 이렇게 갈때랑 올 때 교통 코스 추천해주세요 버스도 좋고 KTX도 좋아요 2박3일이라 시간도 넉넉히 잡아도 좋을 것 같아요 추천 부탁드립니다 기차로는 
전주여행	149	 전주 여행  질문이요~~	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90105&docId=260793874&qb=7KCE7KO87Jes7ZaJ&enc=utf8	저가 월 화 남자친구랑 전주 여행 을 다녀올건데요 숙박이랑 버스표는 해결했는데 전주에대해 잘 몰라서 여쭈어 보려고 지식인 남깁니다 아마 전주 도착시간은 오전11 12시 사이일것 같아요 제가 궁금한점은 1 평일인데 남부시장 	 전주 여행  질문이요~~ 저가 월 화 남자친구랑 전주 여행 을 다녀올건데요 숙박이랑 버스표는 해결했는데 전주에대해 잘 몰라서 여쭈어 보려고 지식인 남깁니다 아마 전주 도착시간은 오전11 12시 사이일것 같아요 제가 궁금한점은 1 평일인데 남부시장 
전주여행	150	 전주 에서 도서관  여행 , 어떤 도서관이 추천되나요?	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=486095865&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 완산도서관 여행 정보와 지역 자료의 중심 특징 전주 시의 대표 도서관 중 하나로 지역학 자료실이 따로 있어 전북과 전주 에 대한 여행 서 역사서 지도 통계자료 등이 매우 잘 갖춰져 있습니다 추천 이유 여행 자가 현지 정보를 	 전주 에서 도서관  여행 , 어떤 도서관이 추천되나요?  완산도서관 여행 정보와 지역 자료의 중심 특징 전주 시의 대표 도서관 중 하나로 지역학 자료실이 따로 있어 전북과 전주 에 대한 여행 서 역사서 지도 통계자료 등이 매우 잘 갖춰져 있습니다 추천 이유 여행 자가 현지 정보를 
전주여행	151	딸과  전주여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=421641495&qb=7KCE7KO87Jes7ZaJ&enc=utf8	2박 3일정도 딸 초딩 과 전주갈까 하는데요 하루는 임실갔다오고요 치즈테마파크 숙소랑 코스 추천 부탁드려요 전주여행 에 빠질수 없는곳이 한옥마을 아닐까 싶습니다 도움이 	딸과  전주여행  2박 3일정도 딸 초딩 과 전주갈까 하는데요 하루는 임실갔다오고요 치즈테마파크 숙소랑 코스 추천 부탁드려요 전주여행 에 빠질수 없는곳이 한옥마을 아닐까 싶습니다 도움이 
전주여행	152	 전주 여행 갈려는데요 ~ 모텔숙소 어디로 잡는게 좋을까요	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=459956673&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 숙소는 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 모텔촌은 아중리나 중화산동 	 전주 여행 갈려는데요 ~ 모텔숙소 어디로 잡는게 좋을까요  숙소는 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 모텔촌은 아중리나 중화산동 
전주여행	153	친구랑  전주  1박2일  여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=437672755&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 전주맛집 여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여행 인플루언서 전주달봉이입니다 전주한옥마을과 가까운면서도 갠찮은호텔은 라한호텔이 있습니다 전주한옥마을 여행에 도움되실 관광명소들 	친구랑  전주  1박2일  여행   전주맛집 여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여행 인플루언서 전주달봉이입니다 전주한옥마을과 가까운면서도 갠찮은호텔은 라한호텔이 있습니다 전주한옥마을 여행에 도움되실 관광명소들 
전주여행	154	 여행 장소 추천해주세요 창원&gt;여수&gt; 전주 로 이동해요	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=460993807&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 여수여행코스는 오동도 돌산공원 하멜등대 여수해상케이블카 아르떼뮤지엄 	 여행 장소 추천해주세요 창원&gt;여수&gt; 전주 로 이동해요  달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 여수여행코스는 오동도 돌산공원 하멜등대 여수해상케이블카 아르떼뮤지엄 
전주여행	155	 전주 여행 코스	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=274824214&qb=7KCE7KO87Jes7ZaJ&enc=utf8	저는 고1 여고생입니다 제가 친구들이랑 전주 로 1박 2일 여행 을 갈건데요 여자들이 좋아할만한 곳으로 여행 코스 짜주세요 친구들끼리 오면 정말 재미있겠네요 여학생들이라고 하니 한복체험은 무조건 추천합니다 경기전 	 전주 여행 코스 저는 고1 여고생입니다 제가 친구들이랑 전주 로 1박 2일 여행 을 갈건데요 여자들이 좋아할만한 곳으로 여행 코스 짜주세요 친구들끼리 오면 정말 재미있겠네요 여학생들이라고 하니 한복체험은 무조건 추천합니다 경기전 
전주여행	156	 전주여행  전주 풀빌라	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=354645154&qb=7KCE7KO87Jes7ZaJ&enc=utf8	안녕하세요 군대가기전에 친구들이랑 우정 여행 으로 전주 를갈건데 전주 에 처음가봐서 전주 한옥마을하고 또 가볼만한곳이 어디있응까요 그리고 전주 에 있는 풀빌라 좀 가르쳐주세요 전주 풀빌라 쳐도 네이버에 	 전주여행  전주 풀빌라 안녕하세요 군대가기전에 친구들이랑 우정 여행 으로 전주 를갈건데 전주 에 처음가봐서 전주 한옥마을하고 또 가볼만한곳이 어디있응까요 그리고 전주 에 있는 풀빌라 좀 가르쳐주세요 전주 풀빌라 쳐도 네이버에 
전주여행	157	창원에서  전주여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=901&docId=235789363&qb=7KCE7KO87Jes7ZaJ&enc=utf8	창원에서 전주 까지 1박2일 여행 갈려고하는데요 창원에서 전주 올라가면서 중간중간에 들려서 여행 할만한 곳이있나요 좀 알려두세요 진주에서 진주성과 진주비빔밥 전주 비빔밥하고는 많이 달라요 맛있음 을 드시고 산청ic에서 내리면 	창원에서  전주여행  창원에서 전주 까지 1박2일 여행 갈려고하는데요 창원에서 전주 올라가면서 중간중간에 들려서 여행 할만한 곳이있나요 좀 알려두세요 진주에서 진주성과 진주비빔밥 전주 비빔밥하고는 많이 달라요 맛있음 을 드시고 산청ic에서 내리면 
전주여행	158	 전주 여행  문의드려요	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=402952714&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 10월 말에 가족끼리 전주여행 을 가게되어 가볼만한곳 문의드려요 저녁 7시쯤 도착해서 다음날 돌아오는 일정입니다 대중교통x 자차로 돌아다닐 예정입니다 다리가 불편한 어르신이 계셔서 엘레베이터나 에스컬레이터 없이 	 전주 여행  문의드려요  10월 말에 가족끼리 전주여행 을 가게되어 가볼만한곳 문의드려요 저녁 7시쯤 도착해서 다음날 돌아오는 일정입니다 대중교통x 자차로 돌아다닐 예정입니다 다리가 불편한 어르신이 계셔서 엘레베이터나 에스컬레이터 없이 
전주여행	159	10월 1일 ㅡ 3일  전주여행 	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=455325882&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 아래 전주 여행 지 랭킹에서 확인할 수 있듯 1일차는 전주 한옥마을과 부근에 위치한 전주 경기전 전주 향교 오목대 청연루 전동성당 풍남문 자만벽화마을 국립 무형 유산원 등을 추천드립니다 2일차 전주 남부시장 객리단길 	10월 1일 ㅡ 3일  전주여행   아래 전주 여행 지 랭킹에서 확인할 수 있듯 1일차는 전주 한옥마을과 부근에 위치한 전주 경기전 전주 향교 오목대 청연루 전동성당 풍남문 자만벽화마을 국립 무형 유산원 등을 추천드립니다 2일차 전주 남부시장 객리단길 
전주여행	160	 전주여행  급해여~~~~^^	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=224561088&qb=7KCE7KO87Jes7ZaJ&enc=utf8	안녕하세여 이번에 혼자 전주여행 을 떠나려고합니당 꼭가봐야할곳이 전동성당 전주동물원 남부시장 경기전 완산공원 덕진공원 전주동물원 경기전 벽화마을 정도 볼건데 어디부터 가야하는지좀차례대로 알려주세여 그리구 	 전주여행  급해여~~~~^^ 안녕하세여 이번에 혼자 전주여행 을 떠나려고합니당 꼭가봐야할곳이 전동성당 전주동물원 남부시장 경기전 완산공원 덕진공원 전주동물원 경기전 벽화마을 정도 볼건데 어디부터 가야하는지좀차례대로 알려주세여 그리구 
전주여행	161	 전주  1박 2일  여행 코스	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=294414342&qb=7KCE7KO87Jes7ZaJ&enc=utf8	친구랑 처음 가는 전주 여행 입니다 수요일 혹은 목요일아침에가서 목요일 혹은 금요일 저녁에 올라올계획이에요 근데전혀아는게없고 어케가야 좋을지 모르겠어요 1일차 2일차로 나누어서 추천 좀 해주세요 성당은 낮밤중에 	 전주  1박 2일  여행 코스 친구랑 처음 가는 전주 여행 입니다 수요일 혹은 목요일아침에가서 목요일 혹은 금요일 저녁에 올라올계획이에요 근데전혀아는게없고 어케가야 좋을지 모르겠어요 1일차 2일차로 나누어서 추천 좀 해주세요 성당은 낮밤중에 
전주여행	162	 전주 여행 코스	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=1213050212&docId=163022936&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 배낭 여행 인데 전주 에서 놀다가 군산으로 넘어가야 되거든요 도움 부탁드려요 시외버스터미널에서 나오면 택시 승강장이 바로 앞에 있어요 거기에서 택시 타고 객사 쪽으로 가세요 택시비는 많이 잡아서 오천원 내외로 	 전주 여행 코스  배낭 여행 인데 전주 에서 놀다가 군산으로 넘어가야 되거든요 도움 부탁드려요 시외버스터미널에서 나오면 택시 승강장이 바로 앞에 있어요 거기에서 택시 타고 객사 쪽으로 가세요 택시비는 많이 잡아서 오천원 내외로 
전주여행	163	당일치기로  전주여행 	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=295980770&qb=7KCE7KO87Jes7ZaJ&enc=utf8	당일치기로 전주여행 가려는데 전주한옥마을 근처로 볼거리랑 맛집이랑해서 일정 짜주세요 안녕하세요 달봉티비 전주캐릭터 달봉이와해봉이입니다 전주 코스는 아주간단합니다 한옥마을 경기전 전동성당 벽화마을 저녁에는 	당일치기로  전주여행  당일치기로 전주여행 가려는데 전주한옥마을 근처로 볼거리랑 맛집이랑해서 일정 짜주세요 안녕하세요 달봉티비 전주캐릭터 달봉이와해봉이입니다 전주 코스는 아주간단합니다 한옥마을 경기전 전동성당 벽화마을 저녁에는 
전주여행	164	 전주  당일치기  여행 	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=1213050212&docId=197290803&qb=7KCE7KO87Jes7ZaJ&enc=utf8	여자친구랑 당일치기로 전주여행 가려고 하는데요 대전에서 오전 8시쯤 출발해서 오후 5시쯤 버스타고 대전오려고요 전주에서 볼만한 곳이나 먹어야할만한 데이트 코스 추천좀 해주세요 학생이라 교통비포함 1인 5만원정도로 	 전주  당일치기  여행  여자친구랑 당일치기로 전주여행 가려고 하는데요 대전에서 오전 8시쯤 출발해서 오후 5시쯤 버스타고 대전오려고요 전주에서 볼만한 곳이나 먹어야할만한 데이트 코스 추천좀 해주세요 학생이라 교통비포함 1인 5만원정도로 
전주여행	165	 전주 여행 가는데 잘 곳이 없어요	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=218819087&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 1박2일코스에는 한옥마을 및 주변연계코스네요 2 전주여행 지 덕진공원 동물원 시나브로길 한글테마거리 아중저수지 수변테마광장 완산공원 다가공원 치명자성지 한국도로공사수목원 도보여행 둘레길 	 전주 여행 가는데 잘 곳이 없어요  1박2일코스에는 한옥마을 및 주변연계코스네요 2 전주여행 지 덕진공원 동물원 시나브로길 한글테마거리 아중저수지 수변테마광장 완산공원 다가공원 치명자성지 한국도로공사수목원 도보여행 둘레길 
전주여행	166	 전주  근교  여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=481348005&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 전주 에 사는 학생인데 친구들이랑 당일치기로 여행 을 가려고 합니다 고속버스나 기차 타고 갈 생각이고 왕복 두시간 반 이내로 다녀올 수 있는 지역 추천 부탁드립니다 주변 추천지 입니다 1 전라북도 전주 한옥마을 변산반도 새만금 	 전주  근교  여행   전주 에 사는 학생인데 친구들이랑 당일치기로 여행 을 가려고 합니다 고속버스나 기차 타고 갈 생각이고 왕복 두시간 반 이내로 다녀올 수 있는 지역 추천 부탁드립니다 주변 추천지 입니다 1 전라북도 전주 한옥마을 변산반도 새만금 
전주여행	167	 전주  2박3일 가족  여행 코스 ??	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=305435890&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 전주한옥마을 숙소를 기준으로 2박3일 여행코스 볼거리 추천부탁드립니다 답변 한옥마을 벽화마을 오목대 전동성당 경기전 남부시장야시장 아중저수지 전주동물원 덕진공원이 있습니다 전주여행 코스 전주맛집 자세한 	 전주  2박3일 가족  여행 코스 ??  전주한옥마을 숙소를 기준으로 2박3일 여행코스 볼거리 추천부탁드립니다 답변 한옥마을 벽화마을 오목대 전동성당 경기전 남부시장야시장 아중저수지 전주동물원 덕진공원이 있습니다 전주여행 코스 전주맛집 자세한 
전주여행	168	 전주여행  2박3일 여행 숙소 추천이요.	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=275675068&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 받으시려면 연락주세요 카톡 sjh920519 여러분의 소통으로 먹고사는 달봉이의5882여행맛집정보 전주여행 전주맛집 전주관광 네임카드 타고들어오시면 전주여행 에 대한 자세한 정보가있어요 http blog naver com sjh920519 220989933142	 전주여행  2박3일 여행 숙소 추천이요.  받으시려면 연락주세요 카톡 sjh920519 여러분의 소통으로 먹고사는 달봉이의5882여행맛집정보 전주여행 전주맛집 전주관광 네임카드 타고들어오시면 전주여행 에 대한 자세한 정보가있어요 http blog naver com sjh920519 220989933142
전주여행	169	 전주  군산 당일 여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=444994317&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 점심 저녁 맛집추천도요 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 전주여행 코스는 	 전주  군산 당일 여행   점심 저녁 맛집추천도요 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 전주여행 코스는 
전주여행	170	 전주 여행  추천해주세요	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=293517794&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 추천드립니다 전주숙박할인이나 좀더 궁금사항있으시면 네임카드 블로그 질문게시판에 남겨주세요 감사합니다 전주한옥마을 전주맛집 전주여행 전주숙박할인 전주한옥마을숙박 전주여행 정보는 네임카드 타고오세요 	 전주 여행  추천해주세요  추천드립니다 전주숙박할인이나 좀더 궁금사항있으시면 네임카드 블로그 질문게시판에 남겨주세요 감사합니다 전주한옥마을 전주맛집 전주여행 전주숙박할인 전주한옥마을숙박 전주여행 정보는 네임카드 타고오세요 
전주여행	171	 전주  뚜벅이  여행 코스	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=473556720&qb=7KCE7KO87Jes7ZaJ&enc=utf8	남친이랑 2박 3일로 전주 여행 가는데 뚜벅이에요 숙소는 전주 한옥마을 내에 있는 곳인데 이틀동안 여행 코스 추천이나 맛집 추천 부탁드려요 광고 싫어요 답변에 도움이 되셨으면 좋겠어요 한옥마을 즐기고 한옥카페 전통시장 	 전주  뚜벅이  여행 코스 남친이랑 2박 3일로 전주 여행 가는데 뚜벅이에요 숙소는 전주 한옥마을 내에 있는 곳인데 이틀동안 여행 코스 추천이나 맛집 추천 부탁드려요 광고 싫어요 답변에 도움이 되셨으면 좋겠어요 한옥마을 즐기고 한옥카페 전통시장 
전주여행	172	 전주  뚜벅이 대중교통  여행  1박 2일 코스 어떻게 짜면... 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=901&docId=419417393&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 질문하신 전주 여행 코스 관련 답변드리겠습니다 전주로의 커플 여행을 계획 중이시군요 전주의 추천 명소와 맛집들을 포함해 여다에서 맞춤형 1박 2일 전주 여행 일정을 준비했어요 아래 첨부된 일정을 확인해 보시고 즐거운 	 전주  뚜벅이 대중교통  여행  1박 2일 코스 어떻게 짜면...   질문하신 전주 여행 코스 관련 답변드리겠습니다 전주로의 커플 여행을 계획 중이시군요 전주의 추천 명소와 맛집들을 포함해 여다에서 맞춤형 1박 2일 전주 여행 일정을 준비했어요 아래 첨부된 일정을 확인해 보시고 즐거운 
전주여행	173	 전주 여행  코스 및 교통 질문 드립니다.	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=164371425&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 전주 여행 을 가려고 하는데요 1박 2일 생각하고 있어요 혼자 여행 예정이구요 평일에 갈거여서 복잡하진 않을거 같은데 몇가지 질문 드리고 싶어서요 1 교통편 서울 태릉쪽에 살고 있는데요 교통은 대중교통 이용해서 가도 	 전주 여행  코스 및 교통 질문 드립니다.  전주 여행 을 가려고 하는데요 1박 2일 생각하고 있어요 혼자 여행 예정이구요 평일에 갈거여서 복잡하진 않을거 같은데 몇가지 질문 드리고 싶어서요 1 교통편 서울 태릉쪽에 살고 있는데요 교통은 대중교통 이용해서 가도 
전주여행	174	 전주  2박3일  여행  코스	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=277349222&qb=7KCE7KO87Jes7ZaJ&enc=utf8	6월 연휴 때 전주 여행 을 가려고 하는데요 저랑 사촌 한명이랑 이모 할머니 엄마 이렇게 가는데 여행 코스를 어떻게 짜야할지 모르겠어요 숙소는 한옥마을족에 잡았고 체크인은 3시에 해요 3시쯤에 도착할거 같은데 어디어디를 가면 	 전주  2박3일  여행  코스 6월 연휴 때 전주 여행 을 가려고 하는데요 저랑 사촌 한명이랑 이모 할머니 엄마 이렇게 가는데 여행 코스를 어떻게 짜야할지 모르겠어요 숙소는 한옥마을족에 잡았고 체크인은 3시에 해요 3시쯤에 도착할거 같은데 어디어디를 가면 
전주여행	175	 전주 여행  진짜 추천좀!	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=432319159&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 제가 여행 용으로 전주 가볼만한 장소랑 맛집 카페를 지도에 표기해두었습니다 계속 업데이트를 하고 있습니다 전라도 여행 지도라서 전주 뿐만 아니라 다른 도시도 함께 볼 수 있으니 참고하세요 https sangseek com maps 	 전주 여행  진짜 추천좀!  제가 여행 용으로 전주 가볼만한 장소랑 맛집 카페를 지도에 표기해두었습니다 계속 업데이트를 하고 있습니다 전라도 여행 지도라서 전주 뿐만 아니라 다른 도시도 함께 볼 수 있으니 참고하세요 https sangseek com maps 
전주여행	176	 전주  1박 2일  여행 코스	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=285781220&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 전주한옥마을 전주맛집 전주여행 전주숙박 한옥마을숙박 안녕하세요 전주여행 코스는 한옥마을 벽화마을 전동성당 남부시장야시장 덕진공원 아중저수지 둘러보시면될꺼같습니다 감사합니다 전주여행 정보는 네임카드 	 전주  1박 2일  여행 코스  전주한옥마을 전주맛집 전주여행 전주숙박 한옥마을숙박 안녕하세요 전주여행 코스는 한옥마을 벽화마을 전동성당 남부시장야시장 덕진공원 아중저수지 둘러보시면될꺼같습니다 감사합니다 전주여행 정보는 네임카드 
전주여행	177	 전주 여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=362584960&qb=7KCE7KO87Jes7ZaJ&enc=utf8	안녕하세요 3박4일동안 전주 로 여행 가려고 하는데 전주 한옥마을 말고 가볼만한 곳이나 맛집좀 많이많이 추천해 주세요 여행 동반자나 이용 교통편에 따라 달라질수 있습니다 전주 한옥마을 외에 어린 아이들이 있다면 전주 동물원도 	 전주 여행  안녕하세요 3박4일동안 전주 로 여행 가려고 하는데 전주 한옥마을 말고 가볼만한 곳이나 맛집좀 많이많이 추천해 주세요 여행 동반자나 이용 교통편에 따라 달라질수 있습니다 전주 한옥마을 외에 어린 아이들이 있다면 전주 동물원도 
전주여행	178	 전주  당일치기  여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=901&docId=296135071&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 전주숙박할인이나 좀더 궁금사항있으시면 네임카드 블로그 질문게시판에 남겨주세요 감사합니다 전주한옥마을 전주맛집 전주여행 전주숙박할인 전주한옥마을숙박 전주여행 정보는 네임카드 타고오세요 	 전주  당일치기  여행   전주숙박할인이나 좀더 궁금사항있으시면 네임카드 블로그 질문게시판에 남겨주세요 감사합니다 전주한옥마을 전주맛집 전주여행 전주숙박할인 전주한옥마을숙박 전주여행 정보는 네임카드 타고오세요 
전주여행	179	군산  전주  1박2일  여행 코스	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=295347803&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 등이있습니다 전주숙박할인이나 좀더 궁금사항있으시면 네임카드 블로그 질문게시판에 남겨주세요 감사합니다 전주한옥마을 전주맛집 전주여행 전주숙박할인 전주한옥마을숙박 전주여행 정보는 네임카드 타고오세요 	군산  전주  1박2일  여행 코스  등이있습니다 전주숙박할인이나 좀더 궁금사항있으시면 네임카드 블로그 질문게시판에 남겨주세요 감사합니다 전주한옥마을 전주맛집 전주여행 전주숙박할인 전주한옥마을숙박 전주여행 정보는 네임카드 타고오세요 
전주여행	180	내공100 전주 3박4일  여행  동선순서대로 정리좀해주세요.	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=461321847&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 시간이 된다면 벽화마을 어린이창의 체험관 전주자연생태박물관 전주영화의거리를 순서대로 방문합니다 이렇게 동선을 정리하면 가장 짧은 동선으로 전주 여행 을 즐길 수 있습니다 순서를 섞어서 재정리해도 상관 없습니다 	내공100 전주 3박4일  여행  동선순서대로 정리좀해주세요.  시간이 된다면 벽화마을 어린이창의 체험관 전주자연생태박물관 전주영화의거리를 순서대로 방문합니다 이렇게 동선을 정리하면 가장 짧은 동선으로 전주 여행 을 즐길 수 있습니다 순서를 섞어서 재정리해도 상관 없습니다 
전주여행	181	 전주  혼자서  여행 갈만한 곳	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=301993919&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 주말에 놀러오신다면 한옥마을 벽화마을 오목대 남부시장야시장 청년몰 돌아보시면 됩니다 전주캐릭터 전주여행 할땐 전주달봉이입니다 https blog naver com sjh920519 전주숙박할인이나 좀더 궁금사항있으시면 네임카드 	 전주  혼자서  여행 갈만한 곳  주말에 놀러오신다면 한옥마을 벽화마을 오목대 남부시장야시장 청년몰 돌아보시면 됩니다 전주캐릭터 전주여행 할땐 전주달봉이입니다 https blog naver com sjh920519 전주숙박할인이나 좀더 궁금사항있으시면 네임카드 
전주여행	182	 전주  당일치기 여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=133114428&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 한옥미을은야경이이쁘데서 음 야경보고 싶으시면 객사 시내쪽돌고 한옥마을쪽오셔도 되요 거리가 가까워서 상관없을거 같아요 걸어서 객사에서 한옥마을이 걸어서 10분안팎 생각하시면 되거든요 전주 여행 잘하세요 	 전주  당일치기 여행   한옥미을은야경이이쁘데서 음 야경보고 싶으시면 객사 시내쪽돌고 한옥마을쪽오셔도 되요 거리가 가까워서 상관없을거 같아요 걸어서 객사에서 한옥마을이 걸어서 10분안팎 생각하시면 되거든요 전주 여행 잘하세요 
